"","YYYY","MM","DD","ATMP"
"901",1999,"06","19","27.7"
"902",1999,"06","20","27.1"
"903",1999,"06","21","27.6"
"904",1999,"06","22","28"
"905",1999,"06","23","27.7"
"906",1999,"06","24","27.2"
"907",1999,"06","25","27.9"
"908",1999,"06","26","27.8"
"909",1999,"06","27","28.4"
"910",1999,"06","28","28.4"
"911",1999,"06","29","27"
"912",1999,"06","30","27.2"
"913",1999,"07","01","27.7"
"914",1999,"07","02","25.9"
"915",1999,"07","03","27.2"
"916",1999,"07","04","27.5"
"917",1999,"07","05","27.5"
"918",1999,"07","06","27.5"
"919",1999,"07","07","27.4"
"920",1999,"07","08","27.7"
"921",1999,"07","09","28.2"
"922",1999,"07","10","28.1"
"923",1999,"07","11","28.5"
"924",1999,"07","12","27.9"
"925",1999,"07","13","28.2"
"926",1999,"07","14","27.4"
"927",1999,"07","15","28"
"928",1999,"07","16","28"
"929",1999,"07","17","27.9"
"930",1999,"07","18","28.2"
"931",1999,"07","19","28.4"
"932",1999,"07","20","28.3"
"933",1999,"07","21","28.6"
"934",1999,"07","22","28.6"
"935",1999,"07","23","28.3"
"936",1999,"07","24","28.4"
"937",1999,"07","25","28.9"
"938",1999,"07","26","29.6"
"939",1999,"07","27","29"
"940",1999,"07","28","29.2"
"941",1999,"07","29","28.5"
"942",1999,"07","30","29.1"
"943",1999,"07","31","28.5"
"944",1999,"08","01","29.2"
"945",1999,"08","02","29.3"
"946",1999,"08","03","29.6"
"947",1999,"08","04","28.8"
"949",1999,"08","06","28.6"
"950",1999,"08","07","29.3"
"951",1999,"08","08","29.4"
"952",1999,"08","09","28.9"
"953",1999,"08","10","29"
"954",1999,"08","11","29.7"
"955",1999,"08","12","29.1"
"956",1999,"08","13","28.8"
"957",1999,"08","14","29.1"
"958",1999,"08","15","29"
"959",1999,"08","16","29.2"
"960",1999,"08","17","29.1"
"961",1999,"08","18","28.9"
"962",1999,"08","19","28"
"963",1999,"08","20","28.6"
"964",1999,"08","21","27.9"
"965",1999,"08","22","28.8"
"966",1999,"08","23","29"
"967",1999,"08","24","28.6"
"968",1999,"08","25","29.1"
"969",1999,"08","26","27.9"
"970",1999,"08","27","28"
"971",1999,"08","28","27.8"
"972",1999,"08","29","29.4"
"973",1999,"08","30","29.1"
"974",1999,"08","31","28.6"
"975",1999,"09","01","29.6"
"976",1999,"09","02","29.5"
"977",1999,"09","03","28.3"
"978",1999,"09","04","28.3"
"979",1999,"09","05","29.1"
"980",1999,"09","06","29.4"
"982",1999,"09","08","28"
"983",1999,"09","09","28.9"
"984",1999,"09","10","27.1"
"985",1999,"09","11","27.9"
"986",1999,"09","12","29.2"
"987",1999,"09","13","29"
"988",1999,"09","14","27.2"
"989",1999,"09","15","27.9"
"990",1999,"09","16","27.6"
"991",1999,"09","17","28.6"
"992",1999,"09","18","28.4"
"994",1999,"09","20","28.8"
"995",1999,"09","21","28.6"
"996",1999,"09","22","25.5"
"997",1999,"09","23","25.3"
"998",1999,"09","24","27.2"
"999",1999,"09","25","27.7"
"1000",1999,"09","26","28"
"1001",1999,"09","27","28"
"1002",1999,"09","28","28.1"
"1003",1999,"09","29","28"
"1004",1999,"09","30","28.1"
"1005",1999,"10","01","28"
"1006",1999,"10","02","28.5"
"1007",1999,"10","03","28.3"
"1008",1999,"10","04","27.6"
"1009",1999,"10","05","28.2"
"1010",1999,"10","06","27.9"
"1011",1999,"10","07","27.6"
"1012",1999,"10","08","28.2"
"1013",1999,"10","09","27.7"
"1014",1999,"10","10","27.7"
"1015",1999,"10","11","27.8"
"1016",1999,"10","12","28"
"1017",1999,"10","13","27.5"
"1018",1999,"10","14","27.7"
"1019",1999,"10","15","25.3"
"1020",1999,"10","16","25.7"
"1021",1999,"10","17","26.5"
"1022",1999,"10","18","25.1"
"1023",1999,"10","19","27.2"
"1024",1999,"10","20","27.8"
"1025",1999,"10","21","27.4"
"1026",1999,"10","22","24.8"
"1027",1999,"10","23","20.5"
"1028",1999,"10","24","20.7"
"1029",1999,"10","25","21.2"
"1030",1999,"10","26","24.8"
"1031",1999,"10","27","22.5"
"1032",1999,"10","28","21.9"
"1033",1999,"10","29","25.9"
"1034",1999,"10","30","26.3"
"1035",1999,"10","31","26.8"
"1036",1999,"11","01","26.7"
"1037",1999,"11","02","24.1"
"1038",1999,"11","03","20.1"
"1039",1999,"11","04","18.5"
"1040",1999,"11","05","24.7"
"1041",1999,"11","06","25.6"
"1042",1999,"11","07","25.1"
"1043",1999,"11","08","24.3"
"1044",1999,"11","09","24.6"
"1045",1999,"11","10","25.1"
"1046",1999,"11","11","25.7"
"1047",1999,"11","12","25"
"1048",1999,"11","13","24.9"
"1049",1999,"11","14","25"
"1050",1999,"11","15","21.7"
"1051",1999,"11","16","21.8"
"1052",1999,"11","17","19.5"
"1053",1999,"11","18","23.5"
"1054",1999,"11","19","24.9"
"1055",1999,"11","20","24.6"
"1056",1999,"11","21","21.5"
"1057",1999,"11","22","21.6"
"1058",1999,"11","23","22.2"
"1059",1999,"11","24","21.9"
"1060",1999,"11","25","25"
"1061",1999,"11","26","23.7"
"1062",1999,"11","27","22"
"1063",1999,"11","28","19.2"
"1064",1999,"11","29","23.8"
"1065",1999,"11","30","19.3"
"1066",1999,"12","01","16.2"
"1067",1999,"12","02","14.5"
"1068",1999,"12","03","20.5"
"1069",1999,"12","04","22.7"
"1070",1999,"12","05","23.8"
"1071",1999,"12","06","23.8"
"1072",1999,"12","07","21.7"
"1073",1999,"12","08","24.1"
"1074",1999,"12","09","24"
"1075",1999,"12","10","24"
"1076",1999,"12","11","22.3"
"1077",1999,"12","12","23.8"
"1078",1999,"12","13","24.6"
"1079",1999,"12","14","24.5"
"1080",1999,"12","15","24.3"
"1081",1999,"12","16","22.3"
"1082",1999,"12","17","24.1"
"1083",1999,"12","18","24.2"
"1084",1999,"12","19","24.5"
"1085",1999,"12","20","23"
"1086",1999,"12","21","24.7"
"1087",1999,"12","22","24.8"
"1088",1999,"12","23","24.3"
"1089",1999,"12","24","19.5"
"1090",1999,"12","25","13.3"
"1091",1999,"12","26","12.1"
"1092",1999,"12","27","14.9"
"1093",1999,"12","28","20.1"
"1094",1999,"12","29","19.1"
"1095",1999,"12","30","18.2"
"1096",1999,"12","31","19.7"
"1097",2000,"01","01","23.3"
"1098",2000,"01","02","23.3"
"1099",2000,"01","03","23.3"
"1100",2000,"01","04","24.2"
"1101",2000,"01","05","21.9"
"1102",2000,"01","06","24.1"
"1103",2000,"01","07","24.1"
"1104",2000,"01","08","23.5"
"1105",2000,"01","09","23.8"
"1106",2000,"01","10","24.1"
"1107",2000,"01","11","22.5"
"1108",2000,"01","12","24"
"1109",2000,"01","13","23.9"
"1110",2000,"01","14","20.1"
"1111",2000,"01","15","19"
"1112",2000,"01","16","20.1"
"1113",2000,"01","17","18.2"
"1114",2000,"01","18","17"
"1115",2000,"01","19","18.8"
"1116",2000,"01","20","21.2"
"1117",2000,"01","21","13.5"
"1118",2000,"01","22","16.8"
"1120",2000,"01","24","22.8"
"1121",2000,"01","25","12.5"
"1122",2000,"01","26","14.5"
"1123",2000,"01","27","8.8"
"1124",2000,"01","28","19.1"
"1125",2000,"01","29","21.9"
"1126",2000,"01","30","22.1"
"1127",2000,"01","31","22.7"
"1128",2000,"02","01","19.4"
"1129",2000,"02","02","22.8"
"1130",2000,"02","03","22.9"
"1131",2000,"02","04","20.2"
"1132",2000,"02","05","16.8"
"1133",2000,"02","06","13.8"
"1134",2000,"02","07","21"
"1135",2000,"02","08","22.1"
"1136",2000,"02","09","15.1"
"1137",2000,"02","10","13.7"
"1138",2000,"02","11","15.6"
"1139",2000,"02","12","21.1"
"1140",2000,"02","13","22.2"
"1141",2000,"02","14","23.6"
"1142",2000,"02","15","22.7"
"1143",2000,"02","16","22.6"
"1144",2000,"02","17","22.2"
"1145",2000,"02","18","23.2"
"1146",2000,"02","19","23.4"
"1147",2000,"02","20","21.9"
"1148",2000,"02","21","19.2"
"1149",2000,"02","22","17.9"
"1150",2000,"02","23","21.7"
"1151",2000,"02","24","21.7"
"1152",2000,"02","25","22.4"
"1153",2000,"02","26","22.5"
"1154",2000,"02","27","22.5"
"1155",2000,"02","28","20.6"
"1156",2000,"02","29","23.1"
"1157",2000,"03","01","22.5"
"1158",2000,"03","02","21.2"
"1159",2000,"03","03","21.2"
"1160",2000,"03","04","21.8"
"1161",2000,"03","05","23"
"1162",2000,"03","06","19.7"
"1163",2000,"03","07","22.7"
"1164",2000,"03","08","22.6"
"1165",2000,"03","09","22.6"
"1166",2000,"03","10","22.2"
"1167",2000,"03","11","23.8"
"1168",2000,"03","12","24.1"
"1169",2000,"03","13","23.1"
"1170",2000,"03","14","22.6"
"1171",2000,"03","15","23.8"
"1172",2000,"03","16","24.2"
"1173",2000,"03","17","24.7"
"1174",2000,"03","18","24"
"1175",2000,"03","19","24.1"
"1176",2000,"03","20","24.5"
"1177",2000,"03","21","24.2"
"1178",2000,"03","22","24.2"
"1179",2000,"03","23","22"
"1180",2000,"03","24","20.1"
"1181",2000,"03","25","22.3"
"1182",2000,"03","26","22.7"
"1183",2000,"03","27","23.5"
"1184",2000,"03","28","23.9"
"1185",2000,"03","29","24.6"
"1186",2000,"03","30","25"
"1187",2000,"03","31","24.8"
"1188",2000,"04","01","25"
"1189",2000,"04","02","23.9"
"1190",2000,"04","03","24"
"1191",2000,"04","04","24.2"
"1192",2000,"04","05","16.4"
"1193",2000,"04","06","20.6"
"1195",2000,"04","08","24.7"
"1196",2000,"04","09","19.4"
"1197",2000,"04","10","21.4"
"1199",2000,"04","12","24.6"
"1200",2000,"04","13","24.9"
"1201",2000,"04","14","25.1"
"1202",2000,"04","15","24.4"
"1203",2000,"04","16","23.9"
"1204",2000,"04","17","23.7"
"1205",2000,"04","18","23.9"
"1206",2000,"04","19","20.4"
"1207",2000,"04","20","23.7"
"1208",2000,"04","21","24"
"1209",2000,"04","22","24.3"
"1210",2000,"04","23","19"
"1211",2000,"04","24","25"
"1212",2000,"04","25","25.3"
"1213",2000,"04","26","21.3"
"1214",2000,"04","27","19.8"
"1215",2000,"04","28","21.7"
"1216",2000,"04","29","22.4"
"1226",2000,"06","28","27.8"
"1227",2000,"06","29","27.9"
"1228",2000,"06","30","27.8"
"1229",2000,"07","01","28"
"1230",2000,"07","02","25.6"
"1231",2000,"07","03","24.8"
"1232",2000,"07","04","28.1"
"1233",2000,"07","05","28"
"1234",2000,"07","06","28"
"1235",2000,"07","07","28.2"
"1236",2000,"07","08","28.5"
"1237",2000,"07","09","28.2"
"1238",2000,"07","10","28.4"
"1239",2000,"07","11","28.4"
"1240",2000,"07","12","28.5"
"1241",2000,"07","13","28.4"
"1242",2000,"07","14","28.6"
"1243",2000,"07","15","28.7"
"1244",2000,"07","16","28.8"
"1245",2000,"07","17","28.9"
"1246",2000,"07","18","28.9"
"1247",2000,"07","19","28.7"
"1248",2000,"07","20","29.1"
"1249",2000,"07","21","29"
"1250",2000,"07","22","29.1"
"1251",2000,"07","23","29.2"
"1252",2000,"07","24","29"
"1253",2000,"07","25","29"
"1254",2000,"07","26","27.6"
"1255",2000,"07","27","28.8"
"1256",2000,"07","28","27.2"
"1257",2000,"07","29","27.7"
"1258",2000,"07","30","28.7"
"1259",2000,"07","31","28.8"
"1260",2000,"08","01","28.2"
"1261",2000,"08","02","28.6"
"1262",2000,"08","03","28.8"
"1263",2000,"08","04","28.9"
"1264",2000,"08","05","28.9"
"1265",2000,"08","06","28.6"
"1266",2000,"08","07","28.7"
"1267",2000,"08","08","28.5"
"1268",2000,"08","09","28.1"
"1269",2000,"08","10","28.6"
"1270",2000,"08","11","29.2"
"1271",2000,"08","12","28.4"
"1272",2000,"08","13","28.1"
"1273",2000,"08","14","28.9"
"1274",2000,"08","15","28.9"
"1275",2000,"08","16","28.6"
"1276",2000,"08","17","27.9"
"1277",2000,"08","18","28"
"1278",2000,"08","19","27.9"
"1279",2000,"08","20","28.1"
"1280",2000,"08","21","28.6"
"1281",2000,"08","22","29"
"1282",2000,"08","23","28.6"
"1283",2000,"08","24","29"
"1284",2000,"08","25","28.8"
"1285",2000,"08","26","26.8"
"1286",2000,"08","27","25.5"
"1287",2000,"08","28","25.6"
"1288",2000,"08","29","27.5"
"1289",2000,"08","30","28.1"
"1290",2000,"08","31","28.5"
"1291",2000,"09","01","28.5"
"1292",2000,"09","02","28.9"
"1293",2000,"09","03","28.7"
"1294",2000,"09","04","28.5"
"1295",2000,"09","05","28.6"
"1296",2000,"09","06","28.5"
"1297",2000,"09","07","28.5"
"1298",2000,"09","08","28.7"
"1299",2000,"09","09","28.7"
"1300",2000,"09","10","28.8"
"1301",2000,"09","11","28.2"
"1302",2000,"09","12","28.3"
"1303",2000,"09","13","28.9"
"1304",2000,"09","14","28.5"
"1305",2000,"09","15","27.9"
"1306",2000,"09","16","28.4"
"1307",2000,"09","17","29.1"
"1308",2000,"09","18","28.1"
"1309",2000,"09","19","29.1"
"1310",2000,"09","20","27.6"
"1311",2000,"09","21","28.6"
"1312",2000,"09","22","28.8"
"1313",2000,"09","23","28.6"
"1314",2000,"09","24","28.5"
"1315",2000,"09","25","28.5"
"1316",2000,"09","26","27.7"
"1317",2000,"09","27","28.5"
"1318",2000,"09","28","27.4"
"1319",2000,"09","29","26.8"
"1320",2000,"09","30","25.5"
"1321",2000,"10","01","26.5"
"1322",2000,"10","02","26.4"
"1323",2000,"10","03","23.9"
"1324",2000,"10","04","27.5"
"1325",2000,"10","05","28.3"
"1326",2000,"10","06","28.4"
"1327",2000,"10","07","27.9"
"1328",2000,"10","08","25.2"
"1329",2000,"10","09","24.7"
"1330",2000,"10","10","24.9"
"1331",2000,"10","11","25.6"
"1332",2000,"10","12","26"
"1333",2000,"10","13","25.6"
"1334",2000,"10","14","25.4"
"1335",2000,"10","15","22.7"
"1336",2000,"10","16","21.8"
"1337",2000,"10","17","24.1"
"1338",2000,"10","18","22.9"
"1339",2000,"10","19","24.8"
"1340",2000,"10","20","26.1"
"1341",2000,"10","21","26.4"
"1342",2000,"10","22","26"
"1343",2000,"10","23","25.8"
"1344",2000,"10","24","25.7"
"1345",2000,"10","25","25.1"
"1346",2000,"10","26","21.2"
"1347",2000,"10","27","21.6"
"1348",2000,"10","28","22.9"
"1349",2000,"10","29","24.8"
"1350",2000,"10","30","23.5"
"1351",2000,"10","31","23"
"1352",2000,"11","01","23.7"
"1353",2000,"11","02","23.7"
"1354",2000,"11","03","21.6"
"1355",2000,"11","04","21.4"
"1356",2000,"11","05","21.4"
"1357",2000,"11","06","24"
"1358",2000,"11","07","25"
"1359",2000,"11","08","25.2"
"1360",2000,"11","09","24.8"
"1361",2000,"11","10","25.4"
"1362",2000,"11","11","21.7"
"1363",2000,"11","12","22.7"
"1364",2000,"11","13","24"
"1365",2000,"11","14","24.6"
"1366",2000,"11","15","20.9"
"1367",2000,"11","16","24"
"1368",2000,"11","17","25.3"
"1369",2000,"11","18","25.2"
"1370",2000,"11","19","25.7"
"1371",2000,"11","20","24.6"
"1372",2000,"11","21","17.1"
"1373",2000,"11","22","13.9"
"1374",2000,"11","23","21.6"
"1375",2000,"11","24","22.9"
"1376",2000,"11","25","25.5"
"1377",2000,"11","26","25.1"
"1378",2000,"11","27","22.4"
"1379",2000,"11","28","18.7"
"1380",2000,"11","29","24.6"
"1381",2000,"11","30","22.2"
"1382",2000,"12","01","23.7"
"1383",2000,"12","02","23.6"
"1384",2000,"12","03","20.6"
"1385",2000,"12","04","15.4"
"1386",2000,"12","05","18.1"
"1387",2000,"12","06","17.4"
"1388",2000,"12","07","19.6"
"1389",2000,"12","08","24"
"1390",2000,"12","09","24.3"
"1391",2000,"12","10","24.8"
"1392",2000,"12","11","24.7"
"1393",2000,"12","12","25"
"1394",2000,"12","13","24.8"
"1395",2000,"12","14","24.6"
"1396",2000,"12","15","24"
"1397",2000,"12","16","25"
"1398",2000,"12","17","25.3"
"1399",2000,"12","18","15.2"
"1400",2000,"12","19","20.4"
"1401",2000,"12","20","12.6"
"1402",2000,"12","21","12.9"
"1403",2000,"12","22","19.3"
"1404",2000,"12","23","22.2"
"1405",2000,"12","24","23.1"
"1406",2000,"12","25","19"
"1407",2000,"12","26","21.8"
"1408",2000,"12","27","21.9"
"1409",2000,"12","28","23.3"
"1410",2000,"12","29","18.6"
"1411",2000,"12","30","12.9"
"1412",2000,"12","31","10.7"
"1413",2001,"01","01","10.2"
"1414",2001,"01","02","15.7"
"1415",2001,"01","03","13.5"
"1416",2001,"01","04","12.8"
"1417",2001,"01","05","9.3"
"1418",2001,"01","06","17.3"
"1419",2001,"01","07","15.4"
"1420",2001,"01","08","21.7"
"1421",2001,"01","09","20.4"
"1422",2001,"01","10","8.4"
"1423",2001,"01","11","19.4"
"1424",2001,"01","12","21.5"
"1425",2001,"01","13","11.6"
"1426",2001,"01","14","16"
"1427",2001,"01","15","17.9"
"1428",2001,"01","16","22.5"
"1429",2001,"01","17","23.2"
"1430",2001,"01","18","23.1"
"1431",2001,"01","19","23.6"
"1432",2001,"01","20","23.9"
"1433",2001,"01","21","9.6"
"1434",2001,"01","22","12.4"
"1435",2001,"01","23","10.7"
"1436",2001,"01","24","11.7"
"1437",2001,"01","25","12.7"
"1438",2001,"01","26","12.7"
"1439",2001,"01","27","18.8"
"1440",2001,"01","28","19.7"
"1441",2001,"01","29","21"
"1442",2001,"01","30","22.4"
"1443",2001,"01","31","22.2"
"1444",2001,"02","01","22.5"
"1445",2001,"02","02","22.9"
"1446",2001,"02","03","19.1"
"1447",2001,"02","04","23.5"
"1448",2001,"02","05","20.6"
"1449",2001,"02","06","17.8"
"1450",2001,"02","07","22.3"
"1451",2001,"02","08","22.7"
"1452",2001,"02","09","23.2"
"1453",2001,"02","10","24"
"1454",2001,"02","11","24.1"
"1455",2001,"03","10","22.2"
"1456",2001,"03","11","21.1"
"1458",2001,"03","13","24.4"
"1459",2001,"03","14","24.2"
"1460",2001,"03","15","24.9"
"1461",2001,"03","16","25.1"
"1462",2001,"03","17","24.5"
"1463",2001,"03","18","25.1"
"1465",2001,"03","20","24.1"
"1468",2001,"03","23","15.8"
"1469",2001,"03","24","20.5"
"1470",2001,"03","25","20.8"
"1471",2001,"03","26","21.3"
"1472",2001,"03","27","20.7"
"1476",2001,"03","31","24.8"
"1477",2001,"04","01","22.7"
"1478",2001,"04","02","19.7"
"1479",2001,"04","03","22.9"
"1480",2001,"04","04","23.7"
"1481",2001,"04","05","23.8"
"1482",2001,"04","06","22.9"
"1483",2001,"04","07","24.1"
"1484",2001,"04","08","24"
"1485",2001,"04","09","24"
"1486",2001,"04","10","24.4"
"1487",2001,"04","11","24.9"
"1488",2001,"04","12","25.5"
"1489",2001,"04","13","25.7"
"1490",2001,"04","14","25.4"
"1491",2001,"04","15","25.9"
"1492",2001,"04","16","24.3"
"1493",2001,"04","17","22.2"
"1494",2001,"04","18","19.5"
"1495",2001,"04","19","21"
"1496",2001,"04","20","22.5"
"1497",2001,"04","21","23.1"
"1498",2001,"04","22","24.3"
"1499",2001,"04","23","24.4"
"1500",2001,"04","24","24.4"
"1501",2001,"04","25","24.7"
"1502",2001,"04","26","23.6"
"1503",2001,"04","27","23.3"
"1504",2001,"04","28","23.7"
"1505",2001,"04","29","23.9"
"1506",2001,"04","30","24"
"1507",2001,"05","01","23.8"
"1508",2001,"05","02","24"
"1509",2001,"05","03","23.9"
"1510",2001,"05","04","24.1"
"1511",2001,"05","05","24"
"1512",2001,"05","06","23.2"
"1513",2001,"05","07","24.2"
"1514",2001,"05","08","23.3"
"1515",2001,"05","09","22.8"
"1516",2001,"05","10","23.6"
"1517",2001,"05","11","23.4"
"1518",2001,"05","12","23.5"
"1519",2001,"05","13","22.4"
"1520",2001,"05","14","22.6"
"1521",2001,"05","15","24.7"
"1522",2001,"05","16","24.6"
"1523",2001,"05","17","23.7"
"1524",2001,"05","18","25.5"
"1525",2001,"05","19","25.5"
"1526",2001,"05","20","25.5"
"1527",2001,"05","21","26.3"
"1528",2001,"05","22","26.4"
"1529",2001,"05","23","25.3"
"1530",2001,"05","24","24.1"
"1531",2001,"05","25","26.2"
"1532",2001,"05","26","25.5"
"1533",2001,"05","27","26"
"1534",2001,"05","28","26.5"
"1535",2001,"05","29","26.8"
"1536",2001,"05","30","26.5"
"1537",2001,"05","31","26.7"
"1538",2001,"06","01","27.1"
"1539",2001,"06","02","27.3"
"1540",2001,"06","03","27.3"
"1541",2001,"06","04","27.4"
"1542",2001,"06","05","27.6"
"1543",2001,"06","06","27.6"
"1544",2001,"06","07","25.9"
"1545",2001,"06","08","27.2"
"1546",2001,"06","09","27.2"
"1547",2001,"06","10","27.6"
"1548",2001,"06","11","27.9"
"1549",2001,"06","12","28.1"
"1550",2001,"06","13","28.1"
"1551",2001,"06","14","28.5"
"1552",2001,"06","15","28.6"
"1553",2001,"06","16","28.7"
"1554",2001,"06","17","28"
"1555",2001,"06","18","26.1"
"1556",2001,"06","19","28"
"1557",2001,"06","20","28.3"
"1558",2001,"06","21","27.9"
"1559",2001,"06","22","27.9"
"1560",2001,"06","23","28"
"1561",2001,"06","24","27.9"
"1562",2001,"06","25","28.1"
"1563",2001,"06","26","28.2"
"1564",2001,"06","27","28"
"1565",2001,"06","28","26.1"
"1566",2001,"06","29","28.2"
"1567",2001,"06","30","27.7"
"1568",2001,"07","01","28.2"
"1569",2001,"07","02","28.1"
"1570",2001,"07","03","28.4"
"1571",2001,"07","04","27.9"
"1572",2001,"07","05","28.1"
"1573",2001,"07","06","28.2"
"1574",2001,"07","07","28.4"
"1575",2001,"07","08","27.3"
"1576",2001,"07","09","28.1"
"1577",2001,"07","10","28"
"1578",2001,"07","11","28.1"
"1579",2001,"07","12","28.1"
"1580",2001,"07","13","28"
"1581",2001,"07","14","28.4"
"1582",2001,"07","15","27.5"
"1583",2001,"07","16","28.7"
"1584",2001,"07","17","29"
"1585",2001,"07","18","27.6"
"1586",2001,"07","19","28.8"
"1587",2001,"07","20","28.4"
"1588",2001,"07","21","28.5"
